customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST4173,Male,1,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,52.51,2993.07,No
CUST4174,Female,0,No,No,52,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card,85.55,4448.6,Yes
CUST4175,Male,1,Yes,Yes,46,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,106.64,4905.44,No
CUST4176,Male,1,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,87.86,3338.68,Yes
CUST4177,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,66.34,3184.32,Yes
CUST4178,Female,0,No,Yes,41,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,85.89,3521.49,No
CUST4179,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,89.57,5284.63,Yes
CUST4180,Male,1,Yes,Yes,67,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card,97.51,6533.17,Yes
CUST4181,Male,0,No,Yes,66,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50.7,3346.2,No
CUST4182,Male,0,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.44,848.88,No
CUST4183,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,88.19,2822.08,Yes
CUST4184,Female,1,No,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,32.11,1798.16,Yes
CUST4185,Female,0,Yes,Yes,10,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card,66.2,662,No
CUST4186,Female,1,Yes,Yes,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.07,1722.8,Yes
CUST4187,Female,1,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,53.21,904.57,Yes
CUST4188,Female,0,Yes,No,58,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,67.06,3889.48,Yes
CUST4189,Female,1,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,109.62,657.72,No
CUST4190,Female,1,Yes,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,88.04,3433.56,Yes
CUST4191,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,37.16,668.88,Yes
CUST4192,Female,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,107.94,7771.68,No
CUST4193,Male,0,Yes,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,70.05,2942.1,No
CUST4194,Male,1,Yes,Yes,4,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,40.43,161.72,No
CUST4195,Female,1,Yes,No,20,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,72.74,1454.8,Yes
CUST4196,Male,0,No,No,28,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,39.09,1094.52,Yes
CUST4197,Male,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,56.73,2269.2,No
CUST4198,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,100.55,6535.75,No
CUST4199,Male,1,No,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.86,3777.84,No
CUST4200,Female,0,Yes,No,23,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,67.79,1559.17,Yes
CUST4201,Female,1,Yes,No,57,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,42.64,2430.48,No
CUST4202,Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,48.22,2266.34,No
CUST4203,Female,1,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,117.82,1531.66,Yes
CUST4204,Female,1,Yes,No,16,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card,54.29,868.64,Yes
CUST4205,Female,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,81.61,4488.55,No
CUST4206,Female,0,No,No,65,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,69.97,4548.05,No
CUST4207,Female,0,No,No,16,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer,22.31,356.96,No
CUST4208,Female,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,114.47,4235.39,No
CUST4209,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card,28.79,1497.08,No
CUST4210,Male,0,No,Yes,10,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,85.87,858.7,No
CUST4211,Female,1,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,101.1,3841.8,No
CUST4212,Male,0,Yes,Yes,44,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,94.87,4174.28,Yes
CUST4213,Male,1,Yes,Yes,54,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer,100.93,5450.22,Yes
CUST4214,Male,1,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,93.97,4792.47,No
CUST4215,Male,1,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,64.56,3357.12,No
CUST4216,Female,0,No,No,70,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,109.63,7674.1,Yes
CUST4217,Male,1,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,111.24,6563.16,No
CUST4218,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer,63.7,828.1,Yes
CUST4219,Female,1,Yes,No,41,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer,68.48,2807.68,Yes
CUST4220,Male,1,Yes,Yes,12,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,68.56,822.72,No
CUST4221,Female,0,No,No,50,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,47.89,2394.5,No
CUST4222,Male,1,No,Yes,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.49,1794.93,No
CUST4223,Male,1,Yes,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card,46.2,2310,Yes
CUST4224,Female,1,No,No,57,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card,104.41,5951.37,No
CUST4225,Female,1,Yes,No,54,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,74.31,4012.74,No
CUST4226,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,105.02,6931.32,No
CUST4227,Female,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,94.52,756.16,Yes
CUST4228,Female,1,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,54.86,3456.18,Yes
CUST4229,Female,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,38.53,346.77,Yes
CUST4230,Male,1,No,Yes,60,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,76.72,4603.2,Yes
CUST4231,Male,1,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,113.59,7156.17,No
CUST4232,Female,1,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,103.94,7483.68,No
CUST4233,Female,1,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,96.38,289.14,Yes
CUST4234,Female,0,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,96.42,1253.46,No
CUST4235,Female,1,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,72.78,655.02,No
CUST4236,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer,36.95,1921.4,Yes
CUST4237,Male,1,No,No,62,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,48.55,3010.1,Yes
CUST4238,Female,1,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,77.79,622.32,Yes
CUST4239,Male,1,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,51.64,2323.8,Yes
CUST4240,Female,0,No,No,53,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,98.16,5202.48,Yes
CUST4241,Male,1,No,Yes,63,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card,57.32,3611.16,Yes
CUST4242,Female,1,No,No,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,31.39,1789.23,Yes
CUST4243,Male,0,Yes,Yes,54,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,98.25,5305.5,Yes
CUST4244,Female,0,Yes,Yes,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,89.81,1706.39,No
CUST4245,Male,0,Yes,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,45.32,3036.44,Yes
CUST4246,Male,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,118.11,5433.06,No
CUST4247,Male,1,No,Yes,10,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,60.32,603.2,Yes
CUST4248,Male,1,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,88.05,1584.9,Yes
CUST4249,Male,1,Yes,No,12,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,111.04,1332.48,Yes
CUST4250,Male,1,No,Yes,49,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,35.6,1744.4,Yes
CUST4251,Female,0,No,Yes,23,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,107.9,2481.7,Yes
CUST4252,Male,1,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,90.39,5604.18,Yes
CUST4253,Female,1,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card,36.76,404.36,No
CUST4254,Female,1,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,86.45,4841.2,Yes
CUST4255,Female,1,No,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,107.46,5910.3,Yes
CUST4256,Female,0,No,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,99.9,2497.5,No
CUST4257,Female,1,Yes,Yes,9,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,96.06,864.54,No
CUST4258,Male,1,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,36.13,433.56,Yes
CUST4259,Male,1,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.06,429.66,No
CUST4260,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,74.77,2841.26,No
CUST4261,Female,0,No,No,28,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,78.01,2184.28,Yes
CUST4262,Male,1,No,No,8,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,114.36,914.88,No
CUST4263,Male,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,66.87,3142.89,No
CUST4264,Male,1,Yes,Yes,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,50.25,1809,Yes
CUST4265,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.08,1954,Yes
CUST4266,Male,1,Yes,No,9,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,25.42,228.78,No
CUST4267,Female,1,No,Yes,60,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,26.87,1612.2,No
CUST4268,Male,1,No,Yes,72,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,77.42,5574.24,No
CUST4269,Female,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,37.63,2521.21,No
CUST4270,Female,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,105.16,5573.48,No
CUST4271,Female,1,No,Yes,17,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card,79.65,1354.05,Yes
CUST4272,Female,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,106.49,5643.97,No
CUST4273,Female,0,No,Yes,28,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,62.75,1757,No
CUST4274,Male,1,Yes,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer,79.58,5013.54,No
CUST4275,Male,0,No,No,15,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card,72.54,1088.1,Yes
CUST4276,Male,1,No,No,19,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,118.67,2254.73,Yes
CUST4277,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer,99.68,6977.6,No
CUST4278,Male,0,Yes,No,47,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer,79.54,3738.38,Yes
CUST4279,Male,1,No,No,71,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card,80.66,5726.86,Yes
CUST4280,Female,1,No,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,44.88,2154.24,No
CUST4281,Female,1,Yes,Yes,20,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,93.48,1869.6,Yes
CUST4282,Female,0,Yes,Yes,37,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,118.28,4376.36,No
CUST4283,Female,1,No,Yes,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card,32.94,65.88,No
CUST4284,Male,1,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,83.73,5358.72,No
CUST4285,Female,1,No,No,36,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Credit card,71.79,2584.44,Yes
CUST4286,Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,105.04,525.2,No
CUST4287,Male,1,Yes,Yes,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,20,1280,No
CUST4288,Male,0,No,No,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,33.66,235.62,No
CUST4289,Female,1,Yes,No,70,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,23.71,1659.7,Yes
CUST4290,Male,1,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,36.29,798.38,No
CUST4291,Female,0,No,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,90.79,4176.34,No
CUST4292,Female,1,Yes,No,40,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,33.97,1358.8,Yes
CUST4293,Male,1,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,82.23,5016.03,No
CUST4294,Male,1,Yes,No,46,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,106.82,4913.72,Yes
CUST4295,Female,1,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,23.46,656.88,No
CUST4296,Female,1,No,Yes,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card,22.68,793.8,Yes
